0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.12348985464632038,-0.2968014151053208,-0.17050712994315328,-0.2086156930243584,-1.2016798999787928,-0.7731696045518242,-0.7623119437047958,-0.9332410936323664,-1.2299493509750703,-0.9481660295238029,-0.5335933942837946,-0.860287570982311,-0.6167809574688808,-0.3917753314291982,-1.3555615217788721,-0.5250319337191905,-0.4817033020102082,-0.9794001779546894,-0.8845931744195674,-0.6854867235542524,-0.19761977659525284,-0.5067476004310842,-0.3079100088360904,-0.2735759231688039,-1.5074238763890584,-0.4492604728174063,-0.5722388407618396,-0.840821564987548,-0.8563615955329229,-0.7657477283615282
-0.22826757285867028,-0.6579514927087855,-0.2537752116490186,-0.2965028035075225,-1.8046369668005802,-0.5876160523463717,-0.09198533288800916,-0.542683591328996,-1.4199846849180568,-0.6124914315262447,-0.8304005461416236,-0.12266723444858749,-0.7825438080205905,-0.5312610895664566,-0.36490698042171676,0.40861925641312247,0.5766845660566625,-0.24828749636898081,-1.0357238207893036,0.10768859056247346,-0.4229174547136818,-0.45849468363028273,-0.46528730016773256,-0.4381268113018181,-1.273017135627597,0.027042094958594224,0.3180448773845565,-0.3770665492715483,-1.341581897591891,-0.41480748475495993
0.14553401643944194,-1.2305644446984896,0.24583327858617104,-0.01024192936235937,0.5191842979709669,1.5700061274082844,0.7323195840404053,0.3865830694879965,1.05420083935926,1.5742282747706107,0.48747836390771443,0.5925892863407786,0.9091844838957155,0.18132474385428052,0.939567370206644,1.506966961610492,0.6836227170322574,0.622237708858291,0.7691008404030022,0.6243856523299408,0.03602225997200698,-1.1922717977390256,0.20386883662892258,-0.12744491057306728,-0.024877347157475235,0.770801691598912,0.2726118206672234,-0.047626521209692525,-0.08997058863845925,0.48826350042155
-0.3585317630686182,-0.6722074168247123,-0.4009371184262152,-0.4000142891876936,-1.2038618917767003,-0.9706502027894501,-0.6347041912714333,-0.6549921049077354,0.09657180360734689,-0.8279862351789984,-0.7259492487979277,-0.5687868002455128,-0.6546696090235573,-0.5089351752684225,-0.5645812648043177,-0.5278139694466408,-0.30147420644074735,-0.5630899691079941,-0.2301100446861636,-0.6190110781806603,-0.5021888599775732,-0.5832867098392526,-0.5009998393545281,-0.4933864379136512,-0.9598949587291689,-0.6634955740235847,-0.4701420840936749,-0.49351466575582925,0.22654729051921213,-0.8028993828149921
-0.1574718173097854,0.967223856506806,-0.20884342498595276,-0.2415384836180515,-0.25469545968691293,-0.7006297016348347,-0.750348716914168,-0.6374687907323292,-0.5182483944434928,-0.6428817243490687,-0.20265859081861964,0.2552041350250402,-0.3832921422631869,-0.19166140235415938,-0.3813053516028965,-0.24293351095573232,-0.4014164036142007,-0.4596548709223185,0.06215913920241719,-0.4562212875214655,-0.1955336869830452,0.5964139112562091,-0.2961067119862172,-0.2667342551121008,-0.4423735830220458,-0.6560849258686541,-0.8351379891823638,-0.6598019491876225,-0.3872081908931256,-0.8006131271563175
0.8988008554795776,0.9268320715116812,0.7726481717549599,0.7626066294895916,-0.6794565296795838,-0.7899847842037409,-0.7610255752326853,-0.5328599152003592,-0.8908666962924855,-1.3252819359161225,-0.014094697594191649,0.21857374716790262,-0.14127838045769067,0.07809299333860018,-0.4269635615583382,-0.7954458064273574,-0.6596004129789551,-0.6833894854761171,-0.782174058697928,-0.8358123307058986,0.743206638510409,0.99242060775934,0.6306034150474135,0.5897022436782782,-0.33799952405590333,-0.6769694797598224,-0.7524396162811504,-0.49351466575582925,-0.6924792418573771,-1.0509581217811979
0.23332075332005933,-0.8670383797423706,0.21409247516363852,0.06899597342246154,-0.8911097340766164,0.1231185759642921,-0.2961320094119472,-0.2824889263002381,0.2903333205688228,-0.4964557680209157,-0.596333117440734,-1.3630878422002806,-0.2838344319321611,-0.42434249081807346,-0.9436730221104149,0.37356560624724905,0.13927088309418173,-0.060369693764569916,-0.807154330825157,-0.22166801606123368,0.025591811910968456,-1.030874110508758,0.20689532300068517,-0.1291991844337604,-0.7902871129091873,0.7654121293044172,0.36603035301859405,0.37710348642476477,0.11407900858501406,0.004720428611849226
-0.6728649177056669,-0.4512405930278548,-0.7006197689220754,-0.6357749506425306,-0.37034102497601296,-0.8013252542015451,-0.7659137754267052,-0.8512001227202376,0.16364309794016554,-0.3417415500138099,-0.21024251339802982,-0.12266723444858749,-0.30798844729826724,-0.3182431916769577,-0.5115277109828537,-0.3180484755968898,-0.38209424549399973,-1.0484639857494729,-0.6997391606780717,-0.2719024526219596,-0.5918907133025036,-0.16897718282547292,-0.6465738338362971,-0.5611014089364055,-0.3206038475615463,-0.5152826109249707,-0.6309444758460343,-0.9447315262649078,-0.16709169625048115,-0.13302647482330177
0.10022473288815559,-1.2305644446984896,0.06610613193390819,-0.043443726655999076,1.0137691054966798,-0.21279396638446177,-0.24596363899963727,0.4383564977335145,-0.5704149567023512,-0.20084110147162468,-0.34054809226244254,-0.9298853079108718,-0.3468243151418108,-0.30513439796068087,-0.2960981287987269,-0.7147667703312993,-0.5366715104556075,-0.09088625999947414,0.21204077196579202,-0.08607280760032658,-0.10165965443369962,-1.426880807011889,-0.12904466426493572,-0.23147335051216913,0.1273348221681482,-0.6823590420543176,-0.6697412433799369,-0.10875002784343363,-0.44504902160214155,-0.3107828522852605
-0.1319853453121864,-0.11385038895093416,-0.14536181814088717,-0.2476766310168758,0.23261604184577453,0.07228198631896254,-0.4402052782883242,-0.28169241201953776,-0.3319392435189959,0.7965130538956086,-0.2953892805395905,0.08747551694235875,-0.28004556677669346,-0.2897725303244189,-0.10124689476353187,-0.15835962484124405,-0.3797622608932858,0.25603891403943857,-0.20887681337801883,-0.01657554198248023,-0.24559983767602947,0.020706697012161376,-0.2401167141086135,-0.31567849582543867,0.46655051380811147,0.050621429997010116,-0.3828493571423941,0.2282128933425748,-0.05462341431628306,0.38709668752519444
-0.7974654474717047,-0.37758498509556954,-0.8148042175979401,-0.725336101325374,-0.5368997322162898,-0.9810130460633057,-0.7749183547314789,-0.7285369234923945,-0.7529979246083586,-0.488167506341963,-0.7349120663917762,0.6774175529573072,-0.7181331003776404,-0.5517435797481391,-0.5346783526504015,-0.8573739217204006,-0.6872510875302771,-0.9723331836687116,-0.8696050111432299,-0.8052184257328249,-0.6753342977908103,1.7994090439106787,-0.674720157093687,-0.6325003550666154,0.5883202492686121,-0.5853469207534064,-0.4461493462766562,-0.4209500924957726,0.14460611368143944,-0.3479345067387244
-1.5433695279347552,-0.7910067844574306,-1.5011475643319252,-1.1965784175351015,1.384707711140965,-0.41633585031056936,-0.6013872478437711,-0.7752657612934776,-0.5741411397208418,1.8878008416242966,-0.8214377285477751,-1.189961061696547,-0.7205011410998077,-0.6478883886609571,0.38813194715324495,-0.17950309636986608,0.011011730054916666,-0.245075226238991,-0.4112170176085749,0.005708907318894461,-1.389194163088277,-0.9792934063423835,-1.2978737010395542,-1.0480878326648144,1.766877331761304,-0.08546501793899003,-0.116887306021825,-0.13852814645987158,0.06909169581133535,1.0381079863328178
0.547653907957108,-0.2635375921681595,0.5294394182576315,0.4275195828537818,0.09078657498178384,0.2032839673280807,0.08231759508296481,0.2917978700846632,0.21580966019902406,-0.025406229267139122,1.0345549608860818,0.2474924744235376,0.7850991500541502,0.6858084770291224,-0.09127925737889324,-0.33251506137963127,-0.0529512761360935,-0.04109607298463028,-0.20263174534621178,-0.13479643403892555,0.7578092657958628,-0.039193475568144065,0.6548153060215126,0.616016351588675,-0.01617950891029765,-0.17169801465091097,0.059740083014099915,0.1216385740837444,-0.14620472960555828,-0.11187860998056096
